order_id,order_date,store_name,pay_method,deliver_date,landed_days,planned_days,cust_id,cust_name,cust_type,city,province,region,product_id,product,category,subcategory,sales,amount,discount,profit,manager,return,satisfied,dt
CN-2016-100249,2016/2/16,定远店,支付宝,2016/2/20,4 ,3,Cust-17965,徐蔓楚,公司,哈尔滨,黑龙江,东北,Prod-10000416,Acco_订书机_耐用,办公用品,装订机,920.976,4,0.4,-45.82,杨洪光,0,0,2016
CN-2016-100253,2016/2/16,燎原店,信用卡,2016/2/22,6 ,6,Cust-21640,涂伟,消费者,西安,陕西,西北,Prod-10002232,StarTech_收据打印机_耐用,技术,设备,3819.564,2,0.1,114.28,王倩倩,0,0,2016
CN-2016-100255,2016/2/17,海恒店,其它,2016/2/22,5 ,6,Cust-11260,金诚,消费者,济宁,山东,华东,Prod-10002993,Acco_打孔机_透明,办公用品,装订机,415.632,1,0.4,-10.42,张怡莲,0,0,2016
CN-2016-100256,2016/2/17,庐江店,支付宝,2016/2/22,5 ,3,Cust-11260,金诚,消费者,济宁,山东,华东,Prod-10001668,宜家_搁架_黑色,家具,书架,196.98,3,0,27.24,杨洪光,0,0,2016
CN-2016-100254,2016/2/17,临泉店,其它,2016/2/22,5 ,3,Cust-12565,许辉,消费者,牡丹江,黑龙江,东北,Prod-10002935,Tenex_锁柜_单宽度,办公用品,收纳具,435.12,2,0,48.74,王倩倩,0,0,2016
CN-2016-100258,2016/2/18,海恒店,信用卡,2016/2/21,3 ,3,Cust-10555,彭博,公司,朝阳,辽宁,东北,Prod-10003716,BIC_铅笔刀_整包,办公用品,美术,1115.52,1,0,251.24,姜伟,0,1,2016
CN-2016-100259,2016/2/18,庐江店,信用卡,2016/2/22,4 ,3,Cust-11260,金诚,消费者,济宁,山东,华东,Prod-10003177,Harbour_Creations_椅垫_每套两件,家具,椅子,276.92,2,0,36.92,杨洪光,0,1,2016
CN-2016-100260,2016/2/18,众兴店,微信,2016/2/22,4 ,3,Cust-15220,顾君,公司,汕头,广东,中南,Prod-10000793,Smead_锁柜_单宽度,办公用品,收纳具,17850,6,0,329.62,杨洪光,0,1,2016
CN-2016-100257,2016/2/18,众兴店,支付宝,2016/2/20,2 ,1,Cust-19420,段强,公司,荆州,湖北,中南,Prod-10001074,Hon_木桌_白色,家具,桌子,692.16,5,0.4,-49.83,杨洪光,0,0,2016
CN-2016-100261,2016/2/18,人民店,其它,2016/2/23,5 ,6,Cust-21640,涂伟,消费者,西安,陕西,西北,Prod-10004986,贝尔金_路由器_回收,技术,配件,505.96,2,0,173.16,王倩倩,0,1,2016
CN-2016-100262,2016/2/20,燎原店,信用卡,2016/2/24,4 ,4,Cust-13900,万虹,消费者,济水,河南,中南,Prod-10000017,Jiffy_局间信封_银色,办公用品,信封,1533.924,2,0.1,219.58,王倩倩,0,0,2016
CN-2016-100271,2016/2/21,定远店,其它,2016/2/26,5 ,6,Cust-10015,陈嫒,消费者,潍坊,山东,华东,Prod-10004747,Eldon_文件夹_单宽度,办公用品,收纳具,265.44,3,0,42.95,姜伟,0,0,2016
CN-2016-100267,2016/2/21,杨店店,其它,2016/2/26,5 ,6,Cust-12280,方栋,消费者,桂林,广西,中南,Prod-10003356,Memorex_鼠标_实惠,技术,配件,944.16,8,0,110.72,王倩倩,0,0,2016
CN-2016-100268,2016/2/21,人民店,信用卡,2016/2/26,5 ,6,Cust-12280,方栋,消费者,桂林,广西,中南,Prod-10002432,Avery_打孔机_耐用,办公用品,装订机,54.656,2,0.8,-7.76,王倩倩,0,0,2016
CN-2016-100269,2016/2/21,金寨店,其它,2016/2/26,5 ,6,Cust-12280,方栋,消费者,桂林,广西,中南,Prod-10000979,Cuisinart_搅拌机_白色,办公用品,器具,736.26,3,0,154.57,王倩倩,0,0,2016
CN-2016-100270,2016/2/21,庐江店,信用卡,2016/2/26,5 ,6,Cust-12880,巩凤,公司,朝阳,吉林,东北,Prod-10003628,Boston_荧光笔_蓝色,办公用品,美术,77,2,0,1.79,王倩倩,0,0,2016
CN-2016-100265,2016/2/21,庐江店,其它,2016/2/25,4 ,3,Cust-13015,姚凤,消费者,广州,广东,中南,Prod-10000938,Rogers_文件夹_工业,办公用品,收纳具,438.48,1,0,39.86,郝杰,0,0,2016
CN-2016-100266,2016/2/21,海恒店,其它,2016/2/25,4 ,3,Cust-13015,姚凤,消费者,广州,广东,中南,Prod-10003735,Binney_&_Smith_速写本_蓝色,办公用品,美术,222.6,2,0,23.42,郝杰,0,0,2016
CN-2016-100263,2016/2/21,金寨店,微信,2016/2/25,4 ,4,Cust-18415,雷木兰,消费者,沈阳,辽宁,东北,Prod-10001116,Hon_摇椅_红色,家具,椅子,700.56,2,0.4,-23.05,王倩倩,0,0,2016
CN-2016-100272,2016/2/21,燎原店,信用卡,2016/2/26,5 ,7,Cust-19810,牛晒明,小型企业,青岛,山东,华东,Prod-10004120,OIC_橡皮筋_金属,办公用品,系固件,1872.64,8,0,287.75,杨洪光,1,0,2016
CN-2016-100264,2016/2/21,众兴店,信用卡,2016/2/25,4 ,4,Cust-19975,彭绅,公司,长沙,湖南,中南,Prod-10003670,Advantus_按钉_混合尺寸,办公用品,系固件,3295.404,3,0.4,-10.55,杨洪光,0,0,2016
CN-2016-100277,2016/2/22,众兴店,其它,2016/2/25,3 ,3,Cust-11650,付聪,公司,郴州,湖南,中南,Prod-10000222,Ames_商业信封_回收,办公用品,信封,6365.94,3,0,311.07,王倩倩,1,0,2016
CN-2016-100275,2016/2/22,海恒店,信用卡,2016/2/25,3 ,3,Cust-13015,姚凤,消费者,广州,广东,中南,Prod-10000762,摩托罗拉_充电器_全尺寸,技术,电话,281.82,3,0,39.53,郝杰,0,0,2016
CN-2016-100276,2016/2/22,杨店店,其它,2016/2/25,3 ,3,Cust-13015,姚凤,消费者,广州,广东,中南,Prod-10003846,Cardinal_装订机_耐用,办公用品,装订机,3538.08,4,0,159.89,王倩倩,0,0,2016
CN-2016-100282,2016/2/22,人民店,其它,2016/2/26,4 ,1,Cust-13360,蒋光,公司,常德,湖南,中南,Prod-10002616,Eaton_信纸_每包_12_个,办公用品,纸张,254.8,5,0,24.38,王倩倩,0,1,2016
CN-2016-100283,2016/2/22,众兴店,支付宝,2016/2/26,4 ,1,Cust-13360,蒋光,公司,常德,湖南,中南,Prod-10003670,Rubvermaid_门挡_一包多件,家具,用具,530.46,9,0,88.48,王倩倩,0,0,2016
CN-2016-100278,2016/2/22,众兴店,信用卡,2016/2/25,3 ,0,Cust-13750,孙荷,公司,温州,浙江,华东,Prod-10004705,Harbour_Creations_合法证物标签_可调,办公用品,标签,1007.16,6,0,179.62,郝杰,0,1,2016
CN-2016-100284,2016/2/22,定远店,其它,2016/2/26,4 ,1,Cust-15445,曾康,消费者,天津,天津,华北,Prod-10002760,Hoover_搅拌机_红色,办公用品,器具,230.16,1,0,36.39,王倩倩,0,0,2016
CN-2016-100285,2016/2/22,杨店店,微信,2016/2/26,4 ,4,Cust-15445,曾康,消费者,天津,天津,华北,Prod-10004218,Tenex_相框_一包多件,家具,用具,357.84,9,0,27.84,姜伟,1,0,2016
CN-2016-100286,2016/2/22,人民店,其它,2016/2/28,6 ,5,Cust-17530,罗霖,消费者,厦门,福建,华东,Prod-10001213,宜家_书架_黑色,家具,书架,41.3,1,0,0.31,郝杰,0,0,2016
CN-2016-100287,2016/2/22,众兴店,信用卡,2016/2/28,6 ,6,Cust-17530,罗霖,消费者,厦门,福建,华东,Prod-10003329,SAFCO_椅垫_每套两件,家具,椅子,542.78,1,0,137.83,杨洪光,0,0,2016
CN-2016-100288,2016/2/22,杨店店,其它,2016/2/28,6 ,6,Cust-17530,罗霖,消费者,厦门,福建,华东,Prod-10000963,Fiskars_开信刀_钢,办公用品,用品,1680.7,7,0,142.69,张怡莲,0,0,2016
CN-2016-100289,2016/2/22,海恒店,其它,2016/2/28,6 ,6,Cust-17530,罗霖,消费者,厦门,福建,华东,Prod-10000440,Avery_装订机盖_耐用,办公用品,装订机,355.6,2,0,17.95,杨洪光,0,0,2016
CN-2016-100292,2016/2/22,金寨店,支付宝,2016/2/28,6 ,6,Cust-20005,韦绅,消费者,咸阳,陕西,西北,Prod-10000951,Sanford_钢笔_整包,办公用品,美术,3591.84,5,0.4,-6.68,杨洪光,1,0,2016
CN-2016-100279,2016/2/22,定远店,信用卡,2016/2/26,4 ,1,Cust-20755,戴松,公司,石炭井,宁夏,西北,Prod-10001435,KitchenAid_烤面包机_银色,办公用品,器具,3983.616,4,0.6,-46.26,杨洪光,0,0,2016
CN-2016-100280,2016/2/22,众兴店,微信,2016/2/26,4 ,1,Cust-20755,戴松,公司,石炭井,宁夏,西北,Prod-10000287,Wilson_Jones_孔加固材料_实惠,办公用品,装订机,574.56,9,0,73.77,杨洪光,0,0,2016
CN-2016-100281,2016/2/22,海恒店,其它,2016/2/26,4 ,1,Cust-20755,戴松,公司,石炭井,宁夏,西北,Prod-10000762,Ibico_装订机盖_回收,办公用品,装订机,7992.6,3,0,335.23,王倩倩,0,0,2016
CN-2016-100290,2016/2/22,定远店,信用卡,2016/2/28,6 ,6,Cust-21205,潘涛,公司,钦州,广西,中南,Prod-10002532,Hon_椅垫_可调,家具,椅子,745.08,2,0,75.41,杨洪光,1,0,2016
CN-2016-100291,2016/2/22,海恒店,微信,2016/2/28,6 ,6,Cust-21205,潘涛,公司,钦州,广西,中南,Prod-10000871,Eldon_盒_工业,办公用品,收纳具,911.68,4,0,165.15,杨洪光,0,0,2016
CN-2016-100297,2016/2/24,众兴店,其它,2016/2/27,3 ,3,Cust-10255,田安,小型企业,成都,四川,西南,Prod-10000476,BIC_荧光笔_整包,办公用品,美术,1328.04,6,0,221.74,杨洪光,0,0,2016
CN-2016-100303,2016/2/24,杨店店,信用卡,2016/2/28,4 ,4,Cust-10255,田安,小型企业,成都,四川,西南,Prod-10002045,Hewlett_传真机_数字化,技术,复印机,2079,6,0,130.59,杨洪光,0,0,2016
CN-2016-100304,2016/2/24,临泉店,其它,2016/2/28,4 ,4,Cust-10255,田安,小型企业,成都,四川,西南,Prod-10002151,Chromcraft_电脑桌_长方形,家具,桌子,1852.2,2,0,167.35,杨洪光,0,0,2016
CN-2016-100302,2016/2/24,众兴店,其它,2016/2/28,4 ,4,Cust-11365,韦诚,公司,沈阳,辽宁,东北,Prod-10003210,Enermax_计划信息表_每包_12_个,办公用品,纸张,3204.88,4,0,299.25,杨洪光,0,0,2016
CN-2016-100298,2016/2/24,众兴店,支付宝,2016/2/27,3 ,3,Cust-12280,方栋,消费者,桂林,广西,中南,Prod-10002981,Deflect-O_门挡_黑色,家具,用具,1840.02,3,0,243.86,杨洪光,1,0,2016
CN-2016-100299,2016/2/24,庐江店,信用卡,2016/2/28,4 ,4,Cust-20005,韦绅,消费者,咸阳,陕西,西北,Prod-10002340,佳能_个人复印机_每套两件,技术,复印机,1549.8,5,0.4,-91.78,杨洪光,0,0,2016
CN-2016-100300,2016/2/24,杨店店,支付宝,2016/2/28,4 ,4,Cust-20005,韦绅,消费者,咸阳,陕西,西北,Prod-10001588,Hewlett_复印机_彩色,技术,复印机,1905.68,2,0,134.68,杨洪光,0,0,2016
CN-2016-100301,2016/2/24,人民店,其它,2016/2/28,4 ,4,Cust-20005,韦绅,消费者,咸阳,陕西,西北,Prod-10004858,思科_耳机_蓝色,技术,电话,1104.32,8,0,226.84,杨洪光,0,0,2016
CN-2016-100293,2016/2/24,定远店,信用卡,2016/2/25,1 ,0,Cust-20065,赵升,消费者,衡阳,湖南,中南,Prod-10000246,贝尔金_记忆卡_可编程,技术,配件,1025.64,2,0,248.21,郝杰,0,0,2016
CN-2016-100294,2016/2/24,临泉店,其它,2016/2/25,1 ,1,Cust-20065,赵升,消费者,衡阳,湖南,中南,Prod-10001062,Acco_订书机_回收,办公用品,装订机,175.98,3,0,11.59,杨洪光,0,0,2016
CN-2016-100295,2016/2/24,海恒店,其它,2016/2/25,1 ,1,Cust-20065,赵升,消费者,衡阳,湖南,中南,Prod-10001134,Enermax_鼠标_回收,技术,配件,6476.61,2,0.25,-31.59,杨洪光,0,0,2016
CN-2016-100296,2016/2/24,人民店,微信,2016/2/25,1 ,1,Cust-20065,赵升,消费者,衡阳,湖南,中南,Prod-10001271,摩托罗拉_耳机_整包,技术,电话,443.8,2,0,20.08,王倩倩,0,1,2016
CN-2016-100305,2016/2/25,燎原店,支付宝,2016/3/1,5 ,6,Cust-18025,丁蔓楚,消费者,南岔,黑龙江,东北,Prod-10003910,SAFCO_凳子_可调,家具,椅子,290.92,2,0,27.89,郝杰,0,0,2016
CN-2016-100308,2016/2/27,燎原店,其它,2016/3/3,5 ,6,Cust-10570,陶博,消费者,绍兴,浙江,华东,Prod-10000715,Eaton_羊皮纸_多色,办公用品,纸张,4081.14,9,0,179.53,张怡莲,0,0,2016
CN-2016-100306,2016/2/27,海恒店,微信,2016/3/3,5 ,6,Cust-20290,叶实,公司,太原,山西,华北,Prod-10002966,Cuisinart_冰箱_红色,办公用品,器具,690.48,3,0,176.82,郝杰,0,0,2016
CN-2016-100307,2016/2/27,众兴店,其它,2016/3/3,5 ,6,Cust-20290,叶实,公司,太原,山西,华北,Prod-10003116,OIC_订书钉_每包_12_个,办公用品,系固件,818.72,4,0,197.16,张怡莲,0,0,2016
CN-2016-100309,2016/2/27,定远店,支付宝,2016/3/3,5 ,6,Cust-21835,余雯,消费者,玉林,广西,中南,Prod-10002129,Ibico_订书机_耐用,办公用品,装订机,484.4,2,0,36.09,张怡莲,1,0,2016
CN-2016-100314,2016/2/28,庐江店,信用卡,2016/3/5,6 ,6,Cust-15640,吕关茵,小型企业,通州,北京,华北,Prod-10001253,Eldon_锁柜_金属,办公用品,收纳具,394.38,3,0,48.26,姜伟,0,0,2016
CN-2016-100310,2016/2/28,海恒店,信用卡,2016/3/1,2 ,2,Cust-18025,丁蔓楚,消费者,南岔,黑龙江,东北,Prod-10003504,Ibico_装订机_耐用,办公用品,装订机,172.928,4,0.8,-10.72,郝杰,0,1,2016
CN-2016-100312,2016/2/28,海恒店,其它,2016/3/2,3 ,3,Cust-18025,丁蔓楚,消费者,南岔,黑龙江,东北,Prod-10002658,Cameo_局间信封_银色,办公用品,信封,133.056,4,0.4,41.63,郝杰,0,1,2016
CN-2016-100313,2016/2/28,临泉店,支付宝,2016/3/4,5 ,6,Cust-18685,范宁,小型企业,上梅,湖南,中南,Prod-10002807,Safco_墙角架_金属,家具,书架,476.28,6,0,28.03,姜伟,0,0,2016
CN-2016-100311,2016/2/28,金寨店,信用卡,2016/3/2,3 ,3,Cust-21070,薛婷,消费者,吉林市,吉林,东北,Prod-10002091,Fiskars_美工刀_工业,办公用品,用品,731.472,2,0.4,182.54,张怡莲,0,0,2016
CN-2016-100322,2016/3/1,金寨店,微信,2016/3/8,7 ,6,Cust-16675,薛立伟,公司,上海,上海,华东,Prod-10002760,Hoover_搅拌机_红色,办公用品,器具,2476.32,6,0,247.86,姜伟,0,0,2016
CN-2016-100320,2016/3/1,定远店,其它,2016/3/5,4 ,3,Cust-18685,范宁,小型企业,上梅,湖南,中南,Prod-10003344,Advantus_闹钟_耐用,家具,用具,137.06,1,0,46.76,姜伟,0,0,2016
CN-2016-100318,2016/3/1,临泉店,支付宝,2016/3/4,3 ,0,Cust-20290,叶实,公司,太原,山西,华北,Prod-10002321,诺基亚_信号增强器_混合尺寸,技术,电话,96.264,2,0.4,-0.41,姜伟,0,0,2016
CN-2016-100319,2016/3/1,金寨店,其它,2016/3/4,3 ,0,Cust-20290,叶实,公司,太原,山西,华北,Prod-10000554,Stockwell_橡皮筋_每包_12_个,办公用品,系固件,481.992,2,0.4,46.85,王倩倩,0,0,2016
CN-2016-100321,2016/3/1,庐江店,其它,2016/3/6,5 ,6,Cust-20875,熊宣,消费者,青岛,山东,华东,Prod-10000128,Novimex_沙滩椅_可调,家具,椅子,3579.072,4,0.4,-57.78,王倩倩,0,0,2016
CN-2016-100326,2016/3/2,定远店,信用卡,2016/3/6,4 ,4,Cust-10600,贾彩,公司,福州,福建,华东,Prod-10003897,Rogers_搁板_金属,办公用品,收纳具,2469.6,3,0.6,-88.47,姜伟,0,0,2016
CN-2016-100327,2016/3/2,金寨店,信用卡,2016/3/6,4 ,4,Cust-15640,吕关茵,小型企业,通州,北京,华北,Prod-10003026,Cameo_搭扣信封_银色,办公用品,信封,35.84,2,0.8,-5.19,姜伟,1,0,2016
CN-2016-100325,2016/3/2,定远店,信用卡,2016/3/5,3 ,3,Cust-18685,范宁,小型企业,上梅,湖南,中南,Prod-10002504,Stockwell_订书钉_混合尺寸,办公用品,系固件,607.88,2,0,149.68,姜伟,0,0,2016
CN-2016-100323,2016/3/2,杨店店,其它,2016/3/4,2 ,1,Cust-20290,叶实,公司,太原,山西,华北,Prod-10000557,Sauder_搁架_金属,家具,书架,25.368,2,0.4,-0.75,郝杰,0,0,2016
CN-2016-100324,2016/3/2,海恒店,微信,2016/3/4,2 ,2,Cust-20290,叶实,公司,太原,山西,华北,Prod-10000589,SanDisk_笔记本_多色,办公用品,纸张,78.456,2,0.4,-1.94,郝杰,0,0,2016
CN-2016-100328,2016/3/2,燎原店,其它,2016/3/8,6 ,6,Cust-20875,熊宣,消费者,青岛,山东,华东,Prod-10004913,Eldon_文件车_金属,办公用品,收纳具,994.56,8,0,73.11,姜伟,0,0,2016
CN-2016-100330,2016/3/3,众兴店,信用卡,2016/3/6,3 ,3,Cust-15640,吕关茵,小型企业,通州,北京,华北,Prod-10002069,苹果_音频基座_混合尺寸,技术,电话,205.1,1,0,16.36,王倩倩,0,0,2016
CN-2016-100329,2016/3/3,庐江店,支付宝,2016/3/5,2 ,2,Cust-18685,范宁,小型企业,上梅,湖南,中南,Prod-10003687,Cameo_局间信封_红色,办公用品,信封,176.12,2,0,28.35,杨洪光,0,0,2016
CN-2016-100331,2016/3/5,定远店,信用卡,2016/3/9,4 ,3,Cust-15220,顾君,公司,汕头,广东,中南,Prod-10004642,夏普_传真机_每套两件,技术,复印机,1332.24,2,0,202.15,王倩倩,0,0,2016
CN-2016-100333,2016/3/5,金寨店,其它,2016/3/10,5 ,6,Cust-16675,薛立伟,公司,上海,上海,华东,Prod-10004768,Tenex_搁板_金属,办公用品,收纳具,58.66,1,0,9.27,姜伟,0,0,2016
CN-2016-100334,2016/3/5,人民店,支付宝,2016/3/10,5 ,5,Cust-16675,薛立伟,公司,上海,上海,华东,Prod-10002009,GlobeWeis_邮寄品_回收,办公用品,信封,812.28,3,0,130.53,杨洪光,0,0,2016
CN-2016-100332,2016/3/5,燎原店,信用卡,2016/3/10,5 ,6,Cust-18670,秦宁,消费者,四平,吉林,东北,Prod-10001897,Boston_速写本_混合尺寸,办公用品,美术,255.08,2,0,36.22,杨洪光,0,0,2016
CN-2016-100335,2016/3/5,人民店,支付宝,2016/3/12,7 ,6,Cust-18985,薛柏,小型企业,娄底,湖南,中南,Prod-10003314,BIC_记号笔_混合尺寸,办公用品,美术,4630.08,2,0,109.28,王倩倩,0,0,2016
CN-2016-100338,2016/3/6,海恒店,其它,2016/3/12,6 ,6,Cust-11515,白忠,消费者,大同,安徽,华东,Prod-10002021,Wilson_Jones_装订机_透明,办公用品,装订机,201.04,4,0,46.05,王倩倩,0,0,2016
CN-2016-100339,2016/3/6,人民店,信用卡,2016/3/12,6 ,6,Cust-11515,白忠,消费者,大同,安徽,华东,Prod-10000958,Advantus_门挡_耐用,家具,用具,277.76,4,0,49.81,王倩倩,0,0,2016
CN-2016-100337,2016/3/6,杨店店,信用卡,2016/3/10,4 ,4,Cust-15220,顾君,公司,汕头,广东,中南,Prod-10003642,苹果_办公室电话机_蓝色,技术,电话,127.344,3,0.2,-0.25,王倩倩,0,0,2016
CN-2016-100336,2016/3/6,庐江店,其它,2016/3/10,4 ,3,Cust-18670,秦宁,消费者,四平,吉林,东北,Prod-10000749,Ibico_打孔机_透明,办公用品,装订机,200.48,4,0,47.87,姜伟,0,0,2016
CN-2016-100343,2016/3/7,海恒店,其它,2016/3/12,5 ,3,Cust-11290,周诚,公司,济宁,内蒙古,华北,Prod-10002118,Kraft_局间信封_红色,办公用品,信封,693.28,4,0,163.18,郝杰,1,0,2016
CN-2016-100340,2016/3/7,庐江店,微信,2016/3/11,4 ,1,Cust-11950,贺丹,消费者,成都,四川,西南,Prod-10002197,Stockwell_回形针_整包,办公用品,系固件,1431.612,3,0.4,-67.34,杨洪光,0,0,2016
CN-2016-100342,2016/3/7,众兴店,信用卡,2016/3/12,5 ,3,Cust-12190,牛德伟,消费者,拜泉,黑龙江,东北,Prod-10000287,Wilson_Jones_孔加固材料_实惠,办公用品,装订机,444.528,3,0.4,-5.54,郝杰,0,0,2016
CN-2016-100341,2016/3/7,众兴店,信用卡,2016/3/11,4 ,4,Cust-12325,唐栋,小型企业,海林,黑龙江,东北,Prod-10003468,佳能_个人复印机_红色,技术,复印机,190.176,4,0.4,-7.33,王倩倩,1,0,2016
CN-2016-100344,2016/3/8,众兴店,微信,2016/3/9,1 ,1,Cust-11260,金诚,消费者,济宁,山东,华东,Prod-10003019,Harbour_Creations_摇椅_红色,家具,椅子,2474.36,2,0,186.15,王倩倩,0,0,2016
CN-2016-100345,2016/3/8,众兴店,支付宝,2016/3/11,3 ,3,Cust-13375,夏光,消费者,无锡,江苏,华东,Prod-10000374,Harbour_Creations_椅垫_可调,家具,椅子,879.48,1,0.4,-32.53,王倩倩,0,0,2016
CN-2016-100346,2016/3/8,人民店,信用卡,2016/3/11,3 ,3,Cust-15280,丁君,消费者,扶余,吉林,东北,Prod-10004946,OIC_橡皮筋_混合尺寸,办公用品,系固件,68.376,6,0.8,-8.73,张怡莲,0,0,2016
CN-2016-100347,2016/3/8,定远店,信用卡,2016/3/11,3 ,3,Cust-15280,丁君,消费者,扶余,吉林,东北,Prod-10002024,Stockwell_按钉_整包,办公用品,系固件,2109.24,9,0,248.31,王倩倩,0,0,2016
CN-2016-100348,2016/3/8,庐江店,支付宝,2016/3/14,6 ,6,Cust-21145,钱涛,公司,新泰,山东,华东,Prod-10000801,Hewlett_传真机_每套两件,技术,复印机,69.3,3,0.4,-1.74,杨洪光,0,0,2016
CN-2016-100352,2016/3/9,定远店,信用卡,2016/3/13,4 ,1,Cust-10015,陈嫒,消费者,潍坊,山东,华东,Prod-10003386,Breville_烤面包机_红色,办公用品,器具,6338.64,7,0,457.52,王倩倩,0,0,2016
CN-2016-100353,2016/3/9,杨店店,微信,2016/3/13,4 ,1,Cust-11080,殷昌,消费者,曲阜,山东,华东,Prod-10000793,Smead_锁柜_单宽度,办公用品,收纳具,291.48,2,0,14.14,王倩倩,0,0,2016
CN-2016-100349,2016/3/9,杨店店,信用卡,2016/3/11,2 ,2,Cust-11680,赖聪,消费者,沈阳,辽宁,东北,Prod-10002996,三星_办公室电话机_蓝色,技术,电话,3470.04,6,0,215.45,王倩倩,0,0,2016
CN-2016-100350,2016/3/9,燎原店,其它,2016/3/11,2 ,2,Cust-11680,赖聪,消费者,沈阳,辽宁,东北,Prod-10003915,SanDisk_信纸_优质,办公用品,纸张,1158.64,4,0,130.89,姜伟,0,0,2016
CN-2016-100354,2016/3/9,海恒店,信用卡,2016/3/16,7 ,6,Cust-15820,黄丽,消费者,义乌,浙江,华东,Prod-10001717,Boston_钢笔_混合尺寸,办公用品,美术,609.28,2,0,81.99,姜伟,0,0,2016
CN-2016-100351,2016/3/9,众兴店,支付宝,2016/3/12,3 ,3,Cust-17170,宋良,公司,仙桃,湖北,中南,Prod-10001968,惠普_复印机_红色,技术,复印机,697.62,3,0,70.96,张怡莲,0,0,2016
CN-2016-100357,2016/3/10,燎原店,微信,2016/3/16,6 ,6,Cust-10900,韩婵,消费者,大同,山西,华北,Prod-10001106,Advantus_门挡_优质,家具,用具,3311.28,3,0.2,-69.97,姜伟,0,0,2016
CN-2016-100358,2016/3/10,庐江店,信用卡,2016/3/16,6 ,7,Cust-20160,佘升,消费者,信阳,河南,中南,Prod-10001262,Eldon_搁板_金属,办公用品,收纳具,2059.26,3,0,249.93,姜伟,0,0,2016
CN-2016-100355,2016/3/10,海恒店,微信,2016/3/14,4 ,4,Cust-20440,秦淑芳,公司,成都,四川,西南,Prod-10004733,Avery_有色标签_白色,办公用品,标签,951.44,4,0,149.43,杨洪光,0,0,2016
CN-2016-100356,2016/3/10,海恒店,信用卡,2016/3/14,4 ,1,Cust-20440,秦淑芳,公司,成都,四川,西南,Prod-10001978,Stanley_铅笔刀_蓝色,办公用品,美术,2918.832,7,0.4,218.72,杨洪光,0,0,2016
CN-2016-100359,2016/3/12,杨店店,其它,2016/3/14,2 ,1,Cust-10180,巩安,小型企业,太原,山西,华北,Prod-10000466,宜家_古典书架_黑色,家具,书架,5852.7,9,0,419.64,杨洪光,0,0,2016
CN-2016-100367,2016/3/12,定远店,其它,2016/3/17,5 ,6,Cust-13150,郭刚,公司,焦作,河南,中南,Prod-10004033,Eaton_信纸_多色,办公用品,纸张,1052.352,2,0.2,-33.98,王倩倩,0,0,2016
CN-2016-100368,2016/3/12,燎原店,信用卡,2016/3/17,5 ,6,Cust-17095,叶莲,消费者,牡丹江,黑龙江,东北,Prod-10001927,夏普_墨水_数字化,技术,复印机,625.716,2,0.1,104.87,王倩倩,0,0,2016
CN-2016-100360,2016/3/12,海恒店,信用卡,2016/3/14,2 ,1,Cust-17680,邹丽雪,小型企业,浯溪,湖南,中南,Prod-10002286,SAFCO_椅垫_红色,家具,椅子,297.92,4,0,32.16,杨洪光,0,0,2016
CN-2016-100362,2016/3/12,金寨店,支付宝,2016/3/16,4 ,4,Cust-17740,封乐,消费者,北海,广西,中南,Prod-10001646,OIC_夹子_整包,办公用品,系固件,1777.44,3,0,245.39,江奕健,0,0,2016
